Ctyname,stname,ststatus,stcode,ctycode,Cases2001,Cases2002,Cases2003,Cases2004,Cases2005,Cases2006,Cases2007,Cases2008,Cases2009,Cases2010,Cases2011,Cases2012,Cases2013,Cases2014,Cases2015,Cases2016,Cases2017,Cases2018,Cases2019,Cases2020,Cases2021,Cases2022,TOT_POP
Phillips County,Kansas,Low Incidence,20,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4783
Pottawatomie County,Kansas,Low Incidence,20,149,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,2,26292
Pratt County,Kansas,Low Incidence,20,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,9073
Rawlins County,Kansas,Low Incidence,20,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2523
Reno County,Kansas,Low Incidence,20,155,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,2,2,0,3,0,1,0,61552
Republic County,Kansas,Low Incidence,20,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4653
Rice County,Kansas,Low Incidence,20,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9370
Riley County,Kansas,Low Incidence,20,161,0,0,0,1,0,0,0,1,1,2,0,0,1,1,0,0,1,0,2,1,0,0,71563
Rooks County,Kansas,Low Incidence,20,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4810
Rush County,Kansas,Low Incidence,20,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2941
Russell County,Kansas,Low Incidence,20,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6733
Saline County,Kansas,Low Incidence,20,169,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,53389
Scott County,Kansas,Low Incidence,20,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5007
Sedgwick County,Kansas,Low Incidence,20,173,0,0,0,0,0,0,0,3,0,0,3,2,5,3,6,5,6,1,4,2,2,0,525368
Seward County,Kansas,Low Incidence,20,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21345
Shawnee County,Kansas,Low Incidence,20,177,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,2,0,3,1,0,1,0,177537
Sheridan County,Kansas,Low Incidence,20,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2439
Sherman County,Kansas,Low Incidence,20,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5876
Smith County,Kansas,Low Incidence,20,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3572
Stafford County,Kansas,Low Incidence,20,185,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3971
Stanton County,Kansas,Low Incidence,20,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1967
Stevens County,Kansas,Low Incidence,20,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5166
Sumner County,Kansas,Low Incidence,20,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22359
Thomas County,Kansas,Low Incidence,20,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7908
Trego County,Kansas,Low Incidence,20,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2746
Wabaunsee County,Kansas,Low Incidence,20,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7009
Wallace County,Kansas,Low Incidence,20,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1493
Washington County,Kansas,Low Incidence,20,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5493
Wichita County,Kansas,Low Incidence,20,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2078
Wilson County,Kansas,Low Incidence,20,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8554
Woodson County,Kansas,Low Incidence,20,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3117
Wyandotte County,Kansas,Low Incidence,20,209,0,0,0,0,0,0,2,1,0,0,1,0,2,2,3,3,2,0,2,0,0,0,165626
Adair County,Kentucky,Low Incidence,21,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19097
Allen County,Kentucky,Low Incidence,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,21283
Anderson County,Kentucky,Low Incidence,21,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,24273
Ballard County,Kentucky,Low Incidence,21,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7642
Barren County,Kentucky,Low Incidence,21,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,44872
Bath County,Kentucky,Low Incidence,21,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12828
Bell County,Kentucky,Low Incidence,21,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23611
Boone County,Kentucky,Low Incidence,21,15,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,2,1,0,2,0,5,139045
Bourbon County,Kentucky,Low Incidence,21,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20109
Boyd County,Kentucky,Low Incidence,21,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,48059
Boyle County,Kentucky,Low Incidence,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30851
Bracken County,Kentucky,Low Incidence,21,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,8435
Breathitt County,Kentucky,Low Incidence,21,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13358
Breckinridge County,Kentucky,Low Incidence,21,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20961
Bullitt County,Kentucky,Low Incidence,21,29,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,83774
Butler County,Kentucky,Low Incidence,21,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12365
Caldwell County,Kentucky,Low Incidence,21,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12608
Calloway County,Kentucky,Low Incidence,21,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38093
Campbell County,Kentucky,Low Incidence,21,37,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,93272
Carlisle County,Kentucky,Low Incidence,21,39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4719
Carroll County,Kentucky,Low Incidence,21,41,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,0,0,0,0,0,0,1,10939
Carter County,Kentucky,Low Incidence,21,43,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,26343
Casey County,Kentucky,Low Incidence,21,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15911
Christian County,Kentucky,Low Incidence,21,47,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,72286
Clark County,Kentucky,Low Incidence,21,49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,36992
Clay County,Kentucky,Low Incidence,21,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19874
Clinton County,Kentucky,Low Incidence,21,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9139
Crittenden County,Kentucky,Low Incidence,21,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8991
Cumberland County,Kentucky,Low Incidence,21,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5969
Daviess County,Kentucky,Low Incidence,21,59,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,103189
Edmonson County,Kentucky,Low Incidence,21,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12302
Elliott County,Kentucky,Low Incidence,21,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7292
Estill County,Kentucky,Low Incidence,21,65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14024
Fayette County,Kentucky,Low Incidence,21,67,1,0,2,2,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,2,2,320281
Fleming County,Kentucky,Low Incidence,21,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15278
Floyd County,Kentucky,Low Incidence,21,71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,34918
Franklin County,Kentucky,Low Incidence,21,73,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,51548
Fulton County,Kentucky,Low Incidence,21,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6371
Gallatin County,Kentucky,Low Incidence,21,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8773
Garrard County,Kentucky,Low Incidence,21,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17566
Grant County,Kentucky,Low Incidence,21,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,25474
Graves County,Kentucky,Low Incidence,21,83,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36493
Grayson County,Kentucky,Low Incidence,21,85,1,2,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,26643
Green County,Kentucky,Low Incidence,21,87,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11392
Greenup County,Kentucky,Low Incidence,21,89,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,3,35375
Hancock County,Kentucky,Low Incidence,21,91,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9027
Hardin County,Kentucky,Low Incidence,21,93,4,3,2,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,2,4,1,111743
Harlan County,Kentucky,Low Incidence,21,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25652
Harrison County,Kentucky,Low Incidence,21,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19105
Hart County,Kentucky,Low Incidence,21,99,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,19594
Henderson County,Kentucky,Low Incidence,21,101,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,44032
Henry County,Kentucky,Low Incidence,21,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,15760
Hickman County,Kentucky,Low Incidence,21,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4434
Hopkins County,Kentucky,Low Incidence,21,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44926
Jackson County,Kentucky,Low Incidence,21,109,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12989
Jefferson County,Kentucky,Low Incidence,21,111,4,1,2,5,0,3,2,0,0,2,1,0,2,3,2,5,0,1,0,0,5,8,773095
Jessamine County,Kentucky,Low Incidence,21,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,54236
Johnson County,Kentucky,Low Incidence,21,115,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,22235
Kenton County,Kentucky,Low Incidence,21,117,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3,0,0,0,0,170280
Knott County,Kentucky,Low Incidence,21,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13847
Knox County,Kentucky,Low Incidence,21,121,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,29773
Larue County,Kentucky,Low Incidence,21,123,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15150
Laurel County,Kentucky,Low Incidence,21,125,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,0,0,0,0,4,62879
Lawrence County,Kentucky,Low Incidence,21,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,16097
Lee County,Kentucky,Low Incidence,21,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7273
Leslie County,Kentucky,Low Incidence,21,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10049
Letcher County,Kentucky,Low Incidence,21,133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20827
Lewis County,Kentucky,Low Incidence,21,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,12937
Lincoln County,Kentucky,Low Incidence,21,137,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,24419
Livingston County,Kentucky,Low Incidence,21,139,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8968
Logan County,Kentucky,Low Incidence,21,141,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,1,27856
Lyon County,Kentucky,Low Incidence,21,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9099
McCracken County,Kentucky,Low Incidence,21,145,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,67366
McCreary County,Kentucky,Low Incidence,21,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,16783
McLean County,Kentucky,Low Incidence,21,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9107
Madison County,Kentucky,Low Incidence,21,151,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,95151
Magoffin County,Kentucky,Low Incidence,21,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,11348
Marion County,Kentucky,Low Incidence,21,155,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19748
Marshall County,Kentucky,Low Incidence,21,157,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,31790
Martin County,Kentucky,Low Incidence,21,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11096
Mason County,Kentucky,Low Incidence,21,161,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,16903
Meade County,Kentucky,Low Incidence,21,163,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,30010
Menifee County,Kentucky,Low Incidence,21,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6236
Mercer County,Kentucky,Low Incidence,21,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22900
Metcalfe County,Kentucky,Low Incidence,21,169,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10408
Monroe County,Kentucky,Low Incidence,21,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11353
Montgomery County,Kentucky,Low Incidence,21,173,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28357
Morgan County,Kentucky,Low Incidence,21,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14146
Muhlenberg County,Kentucky,Low Incidence,21,177,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30696
Nelson County,Kentucky,Low Incidence,21,179,0,1,1,3,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,47359
Nicholas County,Kentucky,Low Incidence,21,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7786
Ohio County,Kentucky,Low Incidence,21,183,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23496
Oldham County,Kentucky,Low Incidence,21,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,69444
Owen County,Kentucky,Low Incidence,21,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11294
Owsley County,Kentucky,Low Incidence,21,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3958
Pendleton County,Kentucky,Low Incidence,21,191,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,1,0,14703
Perry County,Kentucky,Low Incidence,21,193,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27367
Pike County,Kentucky,Low Incidence,21,195,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,56317
Powell County,Kentucky,Low Incidence,21,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13041
Pulaski County,Kentucky,Low Incidence,21,199,0,1,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,2,1,65767
Robertson County,Kentucky,Low Incidence,21,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2247
Rockcastle County,Kentucky,Low Incidence,21,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16225
Rowan County,Kentucky,Low Incidence,21,205,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,24372
Russell County,Kentucky,Low Incidence,21,207,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,18185
Scott County,Kentucky,Low Incidence,21,209,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3,0,59077
Shelby County,Kentucky,Low Incidence,21,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,48842
Simpson County,Kentucky,Low Incidence,21,213,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19948
Spencer County,Kentucky,Low Incidence,21,215,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20212
Taylor County,Kentucky,Low Incidence,21,217,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26396
Todd County,Kentucky,Low Incidence,21,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12394
Trigg County,Kentucky,Low Incidence,21,221,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,14348
Trimble County,Kentucky,Low Incidence,21,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8527
Union County,Kentucky,Low Incidence,21,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13104
Warren County,Kentucky,Low Incidence,21,227,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2,1,1,140046
Washington County,Kentucky,Low Incidence,21,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12060
Wayne County,Kentucky,Low Incidence,21,231,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19634
Webster County,Kentucky,Low Incidence,21,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12739
Whitley County,Kentucky,Low Incidence,21,235,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,1,0,0,0,1,1,36908
Wolfe County,Kentucky,Low Incidence,21,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6416
Woodford County,Kentucky,Low Incidence,21,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27053
Acadia Parish,Louisiana,Low Incidence,22,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56725
Allen Parish,Louisiana,Low Incidence,22,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22287
Ascension Parish,Louisiana,Low Incidence,22,5,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,130485
Assumption Parish,Louisiana,Low Incidence,22,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20463
Avoyelles Parish,Louisiana,Low Incidence,22,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38715
Beauregard Parish,Louisiana,Low Incidence,22,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,36624
Bienville Parish,Louisiana,Low Incidence,22,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12612
Bossier Parish,Louisiana,Low Incidence,22,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129153
Caddo Parish,Louisiana,Low Incidence,22,17,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,228934
Calcasieu Parish,Louisiana,Low Incidence,22,19,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,202288
Caldwell Parish,Louisiana,Low Incidence,22,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9493
Cameron Parish,Louisiana,Low Incidence,22,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4896
Catahoula Parish,Louisiana,Low Incidence,22,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8604
Claiborne Parish,Louisiana,Low Incidence,22,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13849
Concordia Parish,Louisiana,Low Incidence,22,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18026
De Soto Parish,Louisiana,Low Incidence,22,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26856
East Baton Rouge Parish,Louisiana,Low Incidence,22,33,1,0,0,1,0,0,0,1,0,0,0,2,0,0,0,1,2,1,0,0,0,0,450091
East Carroll Parish,Louisiana,Low Incidence,22,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6939
East Feliciana Parish,Louisiana,Low Incidence,22,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19208
Evangeline Parish,Louisiana,Low Incidence,22,39,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32033
Franklin Parish,Louisiana,Low Incidence,22,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19358
Grant Parish,Louisiana,Low Incidence,22,43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22040
Iberia Parish,Louisiana,Low Incidence,22,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68320
Iberville Parish,Louisiana,Low Incidence,22,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29613
Jackson Parish,Louisiana,Low Incidence,22,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14816
Jefferson Parish,Louisiana,Low Incidence,22,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,426030
Jefferson Davis Parish,Louisiana,Low Incidence,22,53,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,31929
Lafayette Parish,Louisiana,Low Incidence,22,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,247714
Lafourche Parish,Louisiana,Low Incidence,22,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,95751
LaSalle Parish,Louisiana,Low Incidence,22,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14821
Lincoln Parish,Louisiana,Low Incidence,22,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,47980
Livingston Parish,Louisiana,Low Incidence,22,63,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,148056
Madison Parish,Louisiana,Low Incidence,22,65,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9480
Morehouse Parish,Louisiana,Low Incidence,22,67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24414
Natchitoches Parish,Louisiana,Low Incidence,22,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36648
Orleans Parish,Louisiana,Low Incidence,22,71,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,2,2,1,369917
Ouachita Parish,Louisiana,Low Incidence,22,73,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,157704
Plaquemines Parish,Louisiana,Low Incidence,22,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22618
Pointe Coupee Parish,Louisiana,Low Incidence,22,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20212
Rapides Parish,Louisiana,Low Incidence,22,79,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127028
Red River Parish,Louisiana,Low Incidence,22,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7465
Richland Parish,Louisiana,Low Incidence,22,83,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19784
Sabine Parish,Louisiana,Low Incidence,22,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21974
St. Bernard Parish,Louisiana,Low Incidence,22,87,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44419
